"Location","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013",
"Myanmar","MMR","Population density (people per sq. km of land area)","EN.POP.DNST","","33.6040548397956","34.3463139211066","35.1122899899012","35.913888973896","36.7592496251186","37.6516724301496","38.5874024543257","39.5588701533189","40.554969856474","41.5675322091991","42.5936040640206","43.6351271536555","44.6946644428803","45.7766793157267","46.8841004376167","48.0142164213361","49.1639807815895","50.3352954677602","51.5308871683447","52.7507956666769","53.9961777396946","55.2605012700064","56.5266517734186","57.7722036906693","58.9806454080852","60.1456850384062","61.2700737521804","62.3578189552284","63.4168268200875","64.4535958013281","65.4625378706736","66.4418750191266","67.4062949475166","68.375449092634","69.3605012700064","70.3733941304281","71.4025996878538","72.407509869327","73.3323591516969","74.1393028735808","74.8144000367231","75.3761254093093","75.8593995776846","76.3294190566558","76.8045487939268","77.2798598252406","77.77720498225","78.3303760848602","78.8925302311342","79.4955010256253","80.1340338900029","80.817583309097","",
"Middle East & North Africa (developing only)","MNA","Population density (people per sq. km of land area)","EN.POP.DNST","","11.7509606340752","12.0662777931389","12.3911382417626","12.7264118550123","13.0725279594436","13.430237037774","13.7989016366701","14.1754816474756","14.5558385982043","14.9375993345496","15.3188725521387","15.7041894913909","16.0987415155263","16.5092255311075","16.9410400371136","17.3947489104819","17.8705539159599","18.3716345836809","18.9013564745775","19.4614691805505","20.0525026811342","20.6717564060886","21.3135067846867","21.9652594423935","22.6340038386206","23.3125797543422","23.9917470814105","24.6636714705341","25.3106727072687","26.1724828285937","26.8114507278686","27.4020463387912","27.9727025254144","28.5371881120766","29.1051518268155","29.6834141047904","30.2704973431609","30.8552649145681","31.4304537508691","31.9988268953334","32.5576313697906","33.1100484397361","33.6588846699385","34.2219613074303","34.802809387842","35.4048262409789","36.0253553211108","36.6627031129427","37.3208146435399","37.972516829513","38.6271097213655","39.2961289516229","",
"Montenegro","MNE","Population density (people per sq. km of land area)","EN.POP.DNST","","36.0831970260223","36.5138289962825","36.919405204461","37.3095167286245","37.691375464684","38.0684014869888","38.440594795539","38.8075836431227","39.1678810408922","39.5208178438662","39.8650557620818","40.2025278810409","40.5393308550186","40.8834200743494","41.239405204461","41.6126394052045","41.9990334572491","42.3820074349442","42.7390334572491","43.0548698884758","43.3183643122677","43.5364312267658","43.7344237918216","43.9483271375465","44.2014126394052","44.5060223048327","44.8476579925651","45.1906319702602","45.4849814126394","45.6952416356877","45.8110037174721","45.8460966542751","45.8202230483271","45.7636431226766","45.7002973977695","45.6337546468401","45.5622304832714","45.4979182156134","45.4547955390335","45.4420817843866","45.4665427509294","45.5260223048327","45.6095167286245","45.7003717472119","45.785873605948","45.862750929368","45.9330855018587","45.9962081784387","46.0526394052045","46.1024535315985","46.1445353159851","46.1770260223048","",
"Mongolia","MNG","Population density (people per sq. km of land area)","EN.POP.DNST","","0.632208604752954","0.650970673807256","0.670960246144339","0.69164435232627","0.712633564200932","0.733769535775895","0.755155899997425","0.776990911197508","0.799588042946523","0.823154561137001","0.847758696155926","0.873262699863539","0.899419398027756","0.925886995030768","0.952424109786555","0.978954144030485","1.0055685007338","1.03240750276784","1.05968871495147","1.08758013852056","1.11580949561008","1.14429053271196","1.17356973660496","1.20438412420505","1.23708192795901","1.27211630062566","1.30883068565102","1.3451176652334","1.3781353793867","1.40590579057133","1.42764811143438","1.44411866937872","1.45679857874817","1.46793107443549","1.47922384716393","1.49115450964237","1.50346494502948","1.51627101624656","1.52951736656454","1.54321236386107","1.55749954942197","1.57266600581889","1.58899237879451","1.6067921419192","1.62626612425655","1.64750379772909","1.67040088570766","1.69471021396019","1.72006423955303","1.74614305208682","1.77283722546924","1.8000489199001","",
"Northern Mariana Islands","MNP","Population density (people per sq. km of land area)","EN.POP.DNST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","125.039130434783","130.973913043478","136.823913043478","142.117391304348","146.241304347826","148.769565217391","149.602173913043","148.910869565217","146.873913043478","143.789130434783","139.939130434783","135.29347826087","129.982608695652","124.663043478261","120.169565217391","117.086956521739","115.717391304348","115.880434782609","",
"Mozambique","MOZ","Population density (people per sq. km of land area)","EN.POP.DNST","","9.91947150232712","10.122181388133","10.3326216333071","10.5505239197335","10.7757661690277","11.0088723009232","11.2502657748162","11.499677000941","11.7566914214502","12.0213827920344","12.2913515094484","12.5673567486457","12.8561929347135","13.1670439227854","13.505251913833","13.8713611739871","14.2592118314301","14.6587769271853","15.0563951270378","15.4403901421705","15.8175742007681","16.1871601515807","16.5219855540578","16.7868371525217","16.962346448282","17.0285205625779","17.0078308197055","16.9752091863984","17.0333121391694","17.253692871131","17.6677255270989","18.2487588697576","18.9389582644523","19.6513949998728","20.3229621811338","20.9357130140644","21.5094839644955","22.0640644472138","22.6329535339149","23.2401866781963","23.8888565324652","24.5681400849462","25.2720821994456","25.9910310536891","26.7178412472342","27.4515081767085","28.1942623159287","28.9459612401129","29.7070436684555","30.477968666548","31.2588913756708","32.0498931814136","",
"Mauritania","MRT","Population density (people per sq. km of land area)","EN.POP.DNST","","0.857054429028815","0.882225671873484","0.908260405549627","0.93515571941399","0.962912583680994","0.991531968565053","1.02101484428059","1.05136897254293","1.08259823420976","1.11471427185408","1.14772290676239","1.18163772193655","1.21648491316581","1.25229552731154","1.28909673037741","1.32689337343553","1.36569224798681","1.40552731153585","1.44643640244494","1.48844571650335","1.53164839429514","1.57604249539148","1.62145435141166","1.66764043853692","1.71446492674881","1.76189288832832","1.81011545551567","1.85952362472106","1.91063840108664","1.96387212573979","2.01938488405938","2.077187348404","2.1373493742117","2.19989618705734","2.26485689337344","2.33220626758514","2.40198505869797","2.47434462016106","2.54947026292811","2.6274328126516","2.70825943533521","2.79172504123411","2.87733288056661","2.96441738624236","3.05245367226157","3.14127583195886","3.23084990782963","3.32094789948579","3.41134859804017","3.50191132240225","3.59247404676433","3.68307072863103","",
"Mauritius","MUS","Population density (people per sq. km of land area)","EN.POP.DNST","","335.348275862069","344.999507389163","354.118719211823","362.749261083744","370.935960591133","378.725615763547","386.166009852217","393.306896551724","400.199507389163","406.896551724138","413.413793103448","419.730541871921","426.01921182266","432.533004926108","439.408866995074","446.555172413793","453.881280788177","461.29802955665","468.679310344828","475.862068965517","482.331527093596","488.056157635468","493.006896551724","497.159113300493","500.492610837438","504.768472906404","508.748768472906","512.729556650246","516.709852216749","521.564039408867","527.224630541872","534.207389162562","540.578325123153","548.2","552.934482758621","558.618719211823","565.657142857143","571.635960591133","578.949261083744","584.666502463054","591.074384236453","596.155665024631","602.369950738916","607.579310344828","612.439901477833","617.092610837438","620.888177339902","624.908866995074","628.094581280788","630.997044334975","633.522660098522","636.185221674877","",
"Malawi","MWI","Population density (people per sq. km of land area)","EN.POP.DNST","","38.2624416631311","39.1777683495969","40.133283835384","41.1246181586763","42.1506151887993","43.2093445057276","44.3078807806534","45.4648918116249","46.7049639372083","48.0457042851082","49.4929359355112","51.0417479847263","52.6851824352991","54.4114870598218","56.2105642766228","58.1118052609249","60.1206830717013","62.1777153160798","64.2017394993636","66.1521425540942","67.9246287653797","69.5723483241409","71.3955345778532","73.8043911752227","77.052598642342","81.3304200254561","86.4450572761986","91.8029804836657","96.5785850657616","100.202831989818","102.434429359355","103.515422146797","103.952428935087","104.494452694103","105.685882477726","107.693201103097","110.354889690284","113.493635977938","116.80851718286","120.083750530335","123.283474756046","126.50379719983","129.812675010607","133.316620704285","137.088947815019","141.149077216801","145.457764106916","149.959768773865","154.575074246924","159.245799745439","163.953447178617","168.715347899873","",
"Malaysia","MYS","Population density (people per sq. km of land area)","EN.POP.DNST","","25.6562745396439","26.5124882057526","27.3907989651499","28.2679713894384","29.1273291736418","29.9623071069852","30.7774159184295","31.5808157053721","32.3857768984934","33.2023558058134","34.0346309541927","34.880779181251","35.7383929386699","36.6030436767615","37.4730847663978","38.3492771267691","39.238213361741","40.1512676913712","41.1031288997109","42.1054299193426","43.1596195404048","44.2659716938061","45.4328899710851","46.6698189012327","47.9815553188251","49.3738152488206","50.8400547861817","52.3574250494597","53.8945792116877","55.4286927408309","56.9470795921473","58.4541530969411","59.9647237863339","61.5021944909451","63.0813392177751","64.708053568711","66.3699132552123","68.0415674935322","69.6881692284279","71.2851955562319","72.8222249277127","74.3077005022067","75.7591051590321","77.2031319433876","78.6591569015371","80.1311763810683","81.612597778116","83.0995221427484","84.5847633541318","86.062501902298","87.5330025871253","88.996886318673","",
"North America","NAC","Population density (people per sq. km of land area)","EN.POP.DNST","","11.0673759020672","11.2422065555879","11.4095861831681","11.5744510894934","11.7261123395564","11.8700869797705","12.0079857466257","12.1354749919463","12.2590743634304","12.4054651083796","12.5659982840726","12.7074963347527","12.8383482390377","12.9670580829387","13.1069572858981","13.2368681146494","13.3728602954551","13.5145503196271","13.6630887132297","13.7993367491174","13.9389547306345","14.0759439792423","14.206472859638","14.3313593410663","14.4595320536562","14.5949371374473","14.732039685479","14.872047640545","15.0256973283689","15.2019187487536","15.4067330428894","15.6193332208375","15.8230929208679","16.0140750975756","16.2000505135729","16.3882044232796","16.5842687475483","16.7737300383728","16.9620679774628","17.1452048371229","17.3160803769608","17.4769496611428","17.6301723099037","17.7954257023097","17.9613328710064","18.1323602556602","18.3059565127841","18.4970879854043","18.6648818210425","18.8255577825314","18.9680137799614","19.1181152547725","",
"Namibia","NAM","Population density (people per sq. km of land area)","EN.POP.DNST","","0.749774684497565","0.768450971103742","0.78789733872633","0.80809556778292","0.82905537538413","0.850631004870702","0.872866183240413","0.89616295594505","0.921066695817998","0.947887135760182","0.976944940421966","1.00791458659768","1.03968832367695","1.07074056529291","1.10003400988716","1.12746176924292","1.15358379185949","1.17889079182305","1.20415042087235","1.23013883321794","1.25647827618458","1.28357929769583","1.31392340487556","1.35073181989335","1.39609250689308","1.4512128168689","1.51488054027135","1.58374205929867","1.65302748727666","1.71925688396555","1.78084514569593","1.83858543162191","1.89420495815569","1.9505010385162","2.00927255280642","2.07133452367938","2.13529740431683","2.19815496362157","2.25576528319304","2.30532740589586","2.34581010336576","2.37863085911404","2.40648738597578","2.43331025519562","2.46210448323191","2.4935697020491","2.52729900764008","2.56384870458769","2.60357589670711","2.64665792126711","2.69360492657508","2.74434646357905","",
